"","x"
"9908","Fully.Paid"
"9909","Fully.Paid"
"9910","Fully.Paid"
"9911","Fully.Paid"
"9912","Fully.Paid"
"9913","Fully.Paid"
"9914","Fully.Paid"
"9915","Fully.Paid"
"9916","Fully.Paid"
"9917","Fully.Paid"
"9918","Fully.Paid"
"9919","Fully.Paid"
"9920","Fully.Paid"
"9921","Fully.Paid"
"9922","Fully.Paid"
"9923","Charged.Off"
"9924","Fully.Paid"
"9925","Fully.Paid"
"9926","Fully.Paid"
"9927","Fully.Paid"
"9928","Charged.Off"
"9929","Fully.Paid"
"9930","Fully.Paid"
"9931","Charged.Off"
"9932","Fully.Paid"
"9933","Fully.Paid"
"9934","Fully.Paid"
"9935","Fully.Paid"
"9936","Fully.Paid"
"9937","Fully.Paid"
"9938","Fully.Paid"
"9939","Charged.Off"
"9940","Fully.Paid"
"9941","Fully.Paid"
"9942","Charged.Off"
"9943","Fully.Paid"
"9944","Fully.Paid"
"9945","Fully.Paid"
"9946","Charged.Off"
"9947","Fully.Paid"
"9948","Fully.Paid"
"9949","Fully.Paid"
"9950","Fully.Paid"
"9951","Fully.Paid"
"9952","Fully.Paid"
"9953","Charged.Off"
"9954","Charged.Off"
"9955","Charged.Off"
"9956","Fully.Paid"
"9957","Fully.Paid"
"9958","Fully.Paid"
"9959","Fully.Paid"
"9960","Fully.Paid"
"9961","Fully.Paid"
"9962","Charged.Off"
"9963","Fully.Paid"
"9964","Fully.Paid"
"9965","Fully.Paid"
"9966","Fully.Paid"
"9967","Fully.Paid"
"9968","Fully.Paid"
"9969","Fully.Paid"
"9970","Fully.Paid"
"9971","Fully.Paid"
"9972","Charged.Off"
"9973","Fully.Paid"
"9974","Fully.Paid"
"9975","Fully.Paid"
"9976","Fully.Paid"
"9977","Fully.Paid"
"9978","Fully.Paid"
"9979","Fully.Paid"
"9980","Fully.Paid"
"9981","Fully.Paid"
"9982","Fully.Paid"
"9983","Fully.Paid"
"9984","Fully.Paid"
"9985","Fully.Paid"
"9986","Fully.Paid"
"9987","Charged.Off"
"9988","Fully.Paid"
"9989","Fully.Paid"
"9990","Fully.Paid"
"9991","Fully.Paid"
"9992","Fully.Paid"
"9993","Charged.Off"
"9994","Fully.Paid"
"9995","Fully.Paid"
"9996","Fully.Paid"
"9997","Fully.Paid"
"9998","Fully.Paid"
"9999","Fully.Paid"
"10000","Fully.Paid"
"10001","Fully.Paid"
"10002","Fully.Paid"
"10003","Fully.Paid"
"10004","Fully.Paid"
"10005","Fully.Paid"
"10006","Fully.Paid"
"10007","Fully.Paid"
"10008","Fully.Paid"
"10009","Fully.Paid"
"10010","Fully.Paid"
"10011","Fully.Paid"
"10012","Fully.Paid"
"10013","Fully.Paid"
"10014","Fully.Paid"
"10015","Fully.Paid"
"10016","Charged.Off"
"10017","Fully.Paid"
"10018","Fully.Paid"
"10019","Fully.Paid"
"10020","Fully.Paid"
"10021","Fully.Paid"
"10022","Fully.Paid"
"10023","Fully.Paid"
"10024","Fully.Paid"
"10025","Fully.Paid"
"10026","Fully.Paid"
"10027","Fully.Paid"
"10028","Fully.Paid"
"10029","Fully.Paid"
"10030","Fully.Paid"
"10031","Charged.Off"
"10032","Fully.Paid"
"10033","Fully.Paid"
"10034","Fully.Paid"
"10035","Fully.Paid"
"10036","Fully.Paid"
"10037","Fully.Paid"
"10038","Fully.Paid"
"10039","Fully.Paid"
"10040","Fully.Paid"
"10041","Fully.Paid"
"10042","Fully.Paid"
"10043","Fully.Paid"
"10044","Fully.Paid"
"10045","Fully.Paid"
"10046","Fully.Paid"
"10047","Fully.Paid"
"10048","Charged.Off"
"10049","Fully.Paid"
"10050","Fully.Paid"
"10051","Fully.Paid"
"10052","Fully.Paid"
"10053","Fully.Paid"
"10054","Fully.Paid"
"10055","Fully.Paid"
"10056","Fully.Paid"
"10057","Fully.Paid"
"10058","Fully.Paid"
"10059","Fully.Paid"
"10060","Fully.Paid"
"10061","Fully.Paid"
"10062","Fully.Paid"
"10063","Fully.Paid"
"10064","Charged.Off"
"10065","Fully.Paid"
"10066","Fully.Paid"
"10067","Fully.Paid"
"10068","Fully.Paid"
"10069","Fully.Paid"
"10070","Charged.Off"
"10071","Fully.Paid"
"10072","Fully.Paid"
"10073","Fully.Paid"
"10074","Fully.Paid"
"10075","Fully.Paid"
"10076","Fully.Paid"
"10077","Fully.Paid"
"10078","Fully.Paid"
"10079","Fully.Paid"
"10080","Fully.Paid"
"10081","Fully.Paid"
"10082","Fully.Paid"
"10083","Fully.Paid"
"10084","Fully.Paid"
"10085","Fully.Paid"
"10086","Charged.Off"
"10087","Fully.Paid"
"10088","Fully.Paid"
"10089","Fully.Paid"
"10090","Fully.Paid"
"10091","Fully.Paid"
"10092","Fully.Paid"
"10093","Fully.Paid"
"10094","Fully.Paid"
"10095","Charged.Off"
"10096","Fully.Paid"
"10097","Fully.Paid"
"10098","Charged.Off"
"10099","Fully.Paid"
"10100","Fully.Paid"
"10101","Fully.Paid"
"10102","Fully.Paid"
"10103","Fully.Paid"
"10104","Fully.Paid"
"10105","Fully.Paid"
"10106","Fully.Paid"
"10107","Fully.Paid"
"10108","Fully.Paid"
"10109","Fully.Paid"
"10110","Fully.Paid"
"10111","Fully.Paid"
"10112","Fully.Paid"
"10113","Fully.Paid"
"10114","Fully.Paid"
"10115","Fully.Paid"
"10116","Fully.Paid"
"10117","Fully.Paid"
"10118","Fully.Paid"
"10119","Charged.Off"
"10120","Fully.Paid"
"10121","Fully.Paid"
"10122","Fully.Paid"
"10123","Fully.Paid"
"10124","Fully.Paid"
"10125","Fully.Paid"
"10126","Fully.Paid"
"10127","Fully.Paid"
"10128","Fully.Paid"
"10129","Fully.Paid"
"10130","Fully.Paid"
"10131","Fully.Paid"
"10132","Fully.Paid"
"10133","Charged.Off"
"10134","Charged.Off"
"10135","Fully.Paid"
"10136","Fully.Paid"
"10137","Fully.Paid"
"10138","Fully.Paid"
"10139","Fully.Paid"
"10140","Fully.Paid"
"10141","Fully.Paid"
"10142","Fully.Paid"
"10143","Charged.Off"
"10144","Charged.Off"
"10145","Fully.Paid"
"10146","Fully.Paid"
"10147","Fully.Paid"
"10148","Fully.Paid"
"10149","Fully.Paid"
"10150","Charged.Off"
"10151","Fully.Paid"
"10152","Fully.Paid"
"10153","Fully.Paid"
"10154","Fully.Paid"
"10155","Fully.Paid"
"10156","Fully.Paid"
"10157","Fully.Paid"
"10158","Fully.Paid"
"10159","Fully.Paid"
"10160","Fully.Paid"
"10161","Fully.Paid"
"10162","Fully.Paid"
"10163","Fully.Paid"
"10164","Fully.Paid"
"10165","Fully.Paid"
"10166","Fully.Paid"
"10167","Fully.Paid"
"10168","Fully.Paid"
"10169","Fully.Paid"
"10170","Fully.Paid"
"10171","Fully.Paid"
"10172","Fully.Paid"
"10173","Fully.Paid"
"10174","Fully.Paid"
"10175","Fully.Paid"
"10176","Fully.Paid"
"10177","Fully.Paid"
"10178","Fully.Paid"
"10179","Fully.Paid"
"10180","Fully.Paid"
"10181","Fully.Paid"
"10182","Fully.Paid"
"10183","Fully.Paid"
"10184","Charged.Off"
"10185","Fully.Paid"
"10186","Charged.Off"
"10187","Fully.Paid"
"10188","Fully.Paid"
"10189","Fully.Paid"
"10190","Fully.Paid"
"10191","Fully.Paid"
"10192","Fully.Paid"
"10193","Fully.Paid"
"10194","Fully.Paid"
"10195","Fully.Paid"
"10196","Fully.Paid"
"10197","Fully.Paid"
"10198","Fully.Paid"
"10199","Fully.Paid"
"10200","Fully.Paid"
"10201","Fully.Paid"
"10202","Charged.Off"
"10203","Fully.Paid"
"10204","Fully.Paid"
"10205","Fully.Paid"
"10206","Fully.Paid"
"10207","Fully.Paid"
"10208","Fully.Paid"
"10209","Fully.Paid"
"10210","Fully.Paid"
"10211","Fully.Paid"
"10212","Fully.Paid"
"10213","Fully.Paid"
"10214","Fully.Paid"
"10215","Fully.Paid"
"10216","Fully.Paid"
"10217","Fully.Paid"
"10218","Fully.Paid"
"10219","Fully.Paid"
"10220","Fully.Paid"
"10221","Fully.Paid"
"10222","Fully.Paid"
"10223","Fully.Paid"
"10224","Fully.Paid"
"10225","Fully.Paid"
"10226","Fully.Paid"
"10227","Fully.Paid"
"10228","Fully.Paid"
"10229","Fully.Paid"
"10230","Fully.Paid"
"10231","Fully.Paid"
"10232","Fully.Paid"
"10233","Fully.Paid"
"10234","Fully.Paid"
"10235","Fully.Paid"
"10236","Fully.Paid"
"10237","Fully.Paid"
"10238","Fully.Paid"
"10239","Fully.Paid"
"10240","Fully.Paid"
"10241","Fully.Paid"
"10242","Fully.Paid"
"10243","Charged.Off"
"10244","Fully.Paid"
"10245","Fully.Paid"
"10246","Fully.Paid"
"10247","Fully.Paid"
"10248","Charged.Off"
"10249","Fully.Paid"
"10250","Fully.Paid"
"10251","Fully.Paid"
"10252","Fully.Paid"
"10253","Fully.Paid"
"10254","Fully.Paid"
"10255","Fully.Paid"
"10256","Fully.Paid"
"10257","Fully.Paid"
"10258","Fully.Paid"
"10259","Charged.Off"
"10260","Fully.Paid"
"10261","Fully.Paid"
"10262","Fully.Paid"
"10263","Charged.Off"
"10264","Fully.Paid"
"10265","Fully.Paid"
"10266","Fully.Paid"
"10267","Fully.Paid"
"10268","Fully.Paid"
"10269","Fully.Paid"
"10270","Fully.Paid"
"10271","Fully.Paid"
"10272","Charged.Off"
"10273","Fully.Paid"
"10274","Fully.Paid"
"10275","Fully.Paid"
"10276","Fully.Paid"
"10277","Fully.Paid"
"10278","Fully.Paid"
"10279","Charged.Off"
"10280","Fully.Paid"
"10281","Fully.Paid"
"10282","Charged.Off"
"10283","Fully.Paid"
"10284","Charged.Off"
"10285","Fully.Paid"
"10286","Fully.Paid"
"10287","Fully.Paid"
"10288","Fully.Paid"
"10289","Fully.Paid"
"10290","Charged.Off"
"10291","Fully.Paid"
"10292","Fully.Paid"
"10293","Fully.Paid"
"10294","Fully.Paid"
"10295","Fully.Paid"
"10296","Fully.Paid"
"10297","Fully.Paid"
"10298","Fully.Paid"
"10299","Fully.Paid"
"10300","Fully.Paid"
"10301","Fully.Paid"
"10302","Fully.Paid"
"10303","Fully.Paid"
"10304","Fully.Paid"
"10305","Fully.Paid"
"10306","Charged.Off"
"10307","Fully.Paid"
"10308","Fully.Paid"
"10309","Fully.Paid"
"10310","Fully.Paid"
"10311","Fully.Paid"
"10312","Fully.Paid"
"10313","Fully.Paid"
"10314","Fully.Paid"
"10315","Fully.Paid"
"10316","Fully.Paid"
"10317","Charged.Off"
"10318","Fully.Paid"
"10319","Charged.Off"
"10320","Fully.Paid"
"10321","Fully.Paid"
"10322","Fully.Paid"
"10323","Fully.Paid"
"10324","Fully.Paid"
"10325","Fully.Paid"
"10326","Fully.Paid"
"10327","Fully.Paid"
"10328","Fully.Paid"
"10329","Fully.Paid"
"10330","Fully.Paid"
"10331","Fully.Paid"
"10332","Fully.Paid"
"10333","Fully.Paid"
"10334","Fully.Paid"
"10335","Fully.Paid"
"10336","Fully.Paid"
"10337","Fully.Paid"
"10338","Charged.Off"
"10339","Fully.Paid"
"10340","Fully.Paid"
"10341","Fully.Paid"
"10342","Fully.Paid"
"10343","Fully.Paid"
"10344","Fully.Paid"
"10345","Fully.Paid"
"10346","Fully.Paid"
"10347","Fully.Paid"
"10348","Fully.Paid"
"10349","Fully.Paid"
"10350","Fully.Paid"
"10351","Fully.Paid"
"10352","Fully.Paid"
"10353","Fully.Paid"
"10354","Charged.Off"
"10355","Charged.Off"
"10356","Fully.Paid"
"10357","Fully.Paid"
"10358","Fully.Paid"
"10359","Fully.Paid"
"10360","Charged.Off"
"10361","Fully.Paid"
"10362","Fully.Paid"
"10363","Fully.Paid"
"10364","Fully.Paid"
"10365","Fully.Paid"
"10366","Fully.Paid"
"10367","Fully.Paid"
"10368","Fully.Paid"
"10369","Fully.Paid"
"10370","Charged.Off"
"10371","Fully.Paid"
"10372","Fully.Paid"
"10373","Charged.Off"
"10374","Charged.Off"
"10375","Fully.Paid"
"10376","Fully.Paid"
"10377","Fully.Paid"
"10378","Charged.Off"
"10379","Charged.Off"
"10380","Charged.Off"
"10381","Charged.Off"
"10382","Fully.Paid"
"10383","Fully.Paid"
"10384","Fully.Paid"
"10385","Charged.Off"
"10386","Charged.Off"
"10387","Fully.Paid"
"10388","Fully.Paid"
"10389","Fully.Paid"
"10390","Charged.Off"
"10391","Fully.Paid"
"10392","Charged.Off"
"10393","Fully.Paid"
"10394","Fully.Paid"
"10395","Charged.Off"
"10396","Fully.Paid"
"10397","Fully.Paid"
"10398","Fully.Paid"
"10399","Fully.Paid"
"10400","Charged.Off"
"10401","Fully.Paid"
"10402","Fully.Paid"
"10403","Fully.Paid"
"10404","Fully.Paid"
"10405","Fully.Paid"
"10406","Fully.Paid"
"10407","Fully.Paid"
"10408","Fully.Paid"
"10409","Fully.Paid"
"10410","Fully.Paid"
"10411","Fully.Paid"
"10412","Fully.Paid"
"10413","Fully.Paid"
"10414","Fully.Paid"
"10415","Fully.Paid"
"10416","Fully.Paid"
"10417","Charged.Off"
"10418","Fully.Paid"
"10419","Fully.Paid"
"10420","Fully.Paid"
"10421","Fully.Paid"
"10422","Fully.Paid"
"10423","Fully.Paid"
"10424","Fully.Paid"
"10425","Fully.Paid"
"10426","Charged.Off"
"10427","Charged.Off"
"10428","Fully.Paid"
"10429","Fully.Paid"
"10430","Fully.Paid"
"10431","Fully.Paid"
"10432","Charged.Off"
"10433","Fully.Paid"
"10434","Fully.Paid"
"10435","Fully.Paid"
"10436","Fully.Paid"
"10437","Fully.Paid"
"10438","Fully.Paid"
"10439","Fully.Paid"
"10440","Fully.Paid"
"10441","Fully.Paid"
"10442","Charged.Off"
"10443","Fully.Paid"
"10444","Fully.Paid"
"10445","Fully.Paid"
"10446","Fully.Paid"
"10447","Fully.Paid"
"10448","Fully.Paid"
"10449","Fully.Paid"
"10450","Fully.Paid"
"10451","Fully.Paid"
"10452","Fully.Paid"
"10453","Fully.Paid"
"10454","Fully.Paid"
"10455","Fully.Paid"
"10456","Fully.Paid"
"10457","Fully.Paid"
"10458","Fully.Paid"
"10459","Fully.Paid"
"10460","Fully.Paid"
"10461","Fully.Paid"
"10462","Fully.Paid"
"10463","Fully.Paid"
"10464","Fully.Paid"
"10465","Fully.Paid"
"10466","Fully.Paid"
"10467","Fully.Paid"
"10468","Fully.Paid"
"10469","Fully.Paid"
"10470","Fully.Paid"
"10471","Fully.Paid"
"10472","Fully.Paid"
"10473","Fully.Paid"
"10474","Fully.Paid"
"10475","Fully.Paid"
"10476","Fully.Paid"
"10477","Fully.Paid"
"10478","Fully.Paid"
"10479","Fully.Paid"
"10480","Fully.Paid"
"10481","Fully.Paid"
"10482","Fully.Paid"
"10483","Fully.Paid"
"10484","Fully.Paid"
"10485","Fully.Paid"
"10486","Fully.Paid"
"10487","Charged.Off"
"10488","Fully.Paid"
"10489","Fully.Paid"
"10490","Fully.Paid"
"10491","Fully.Paid"
"10492","Fully.Paid"
"10493","Charged.Off"
"10494","Fully.Paid"
"10495","Fully.Paid"
"10496","Fully.Paid"
"10497","Fully.Paid"
"10498","Fully.Paid"
"10499","Fully.Paid"
"10500","Fully.Paid"
"10501","Fully.Paid"
"10502","Fully.Paid"
"10503","Fully.Paid"
"10504","Fully.Paid"
"10505","Fully.Paid"
"10506","Fully.Paid"
"10507","Fully.Paid"
"10508","Fully.Paid"
"10509","Fully.Paid"
"10510","Fully.Paid"
"10511","Fully.Paid"
"10512","Charged.Off"
"10513","Fully.Paid"
"10514","Fully.Paid"
"10515","Fully.Paid"
"10516","Charged.Off"
"10517","Fully.Paid"
"10518","Fully.Paid"
"10519","Fully.Paid"
"10520","Fully.Paid"
"10521","Fully.Paid"
"10522","Fully.Paid"
"10523","Fully.Paid"
"10524","Charged.Off"
"10525","Fully.Paid"
"10526","Fully.Paid"
"10527","Charged.Off"
"10528","Fully.Paid"
"10529","Fully.Paid"
"10530","Charged.Off"
"10531","Fully.Paid"
"10532","Fully.Paid"
"10533","Fully.Paid"
"10534","Fully.Paid"
"10535","Charged.Off"
"10536","Fully.Paid"
"10537","Fully.Paid"
"10538","Fully.Paid"
"10539","Charged.Off"
"10540","Fully.Paid"
"10541","Fully.Paid"
"10542","Fully.Paid"
"10543","Charged.Off"
"10544","Fully.Paid"
"10545","Fully.Paid"
"10546","Fully.Paid"
"10547","Fully.Paid"
"10548","Fully.Paid"
"10549","Fully.Paid"
"10550","Fully.Paid"
"10551","Fully.Paid"
"10552","Fully.Paid"
"10553","Fully.Paid"
"10554","Fully.Paid"
"10555","Fully.Paid"
"10556","Fully.Paid"
"10557","Fully.Paid"
"10558","Fully.Paid"
"10559","Fully.Paid"
"10560","Fully.Paid"
"10561","Fully.Paid"
"10562","Charged.Off"
"10563","Fully.Paid"
"10564","Charged.Off"
"10565","Fully.Paid"
"10566","Fully.Paid"
"10567","Fully.Paid"
"10568","Charged.Off"
"10569","Charged.Off"
"10570","Fully.Paid"
"10571","Fully.Paid"
"10572","Fully.Paid"
"10573","Fully.Paid"
"10574","Fully.Paid"
"10575","Charged.Off"
"10576","Fully.Paid"
"10577","Fully.Paid"
"10578","Fully.Paid"
"10579","Fully.Paid"
"10580","Charged.Off"
"10581","Charged.Off"
"10582","Fully.Paid"
"10583","Charged.Off"
"10584","Fully.Paid"
"10585","Fully.Paid"
"10586","Fully.Paid"
"10587","Fully.Paid"
"10588","Fully.Paid"
"10589","Charged.Off"
"10590","Fully.Paid"
"10591","Fully.Paid"
"10592","Fully.Paid"
"10593","Charged.Off"
"10594","Fully.Paid"
"10595","Charged.Off"
"10596","Charged.Off"
"10597","Charged.Off"
"10598","Fully.Paid"
"10599","Fully.Paid"
"10600","Charged.Off"
"10601","Charged.Off"
"10602","Fully.Paid"
"10603","Fully.Paid"
"10604","Fully.Paid"
"10605","Fully.Paid"
"10606","Fully.Paid"
"10607","Fully.Paid"
"10608","Fully.Paid"
"10609","Fully.Paid"
"10610","Fully.Paid"
"10611","Fully.Paid"
"10612","Fully.Paid"
"10613","Charged.Off"
"10614","Charged.Off"
"10615","Fully.Paid"
"10616","Fully.Paid"
"10617","Charged.Off"
"10618","Fully.Paid"
"10619","Fully.Paid"
"10620","Fully.Paid"
"10621","Fully.Paid"
"10622","Fully.Paid"
"10623","Fully.Paid"
"10624","Charged.Off"
"10625","Fully.Paid"
"10626","Fully.Paid"
"10627","Fully.Paid"
"10628","Fully.Paid"
"10629","Fully.Paid"
"10630","Charged.Off"
"10631","Fully.Paid"
"10632","Fully.Paid"
"10633","Charged.Off"
"10634","Fully.Paid"
"10635","Fully.Paid"
"10636","Fully.Paid"
"10637","Fully.Paid"
"10638","Fully.Paid"
"10639","Fully.Paid"
"10640","Fully.Paid"
"10641","Fully.Paid"
"10642","Fully.Paid"
"10643","Fully.Paid"
"10644","Fully.Paid"
"10645","Fully.Paid"
"10646","Fully.Paid"
"10647","Fully.Paid"
"10648","Fully.Paid"
"10649","Fully.Paid"
"10650","Fully.Paid"
"10651","Fully.Paid"
"10652","Fully.Paid"
"10653","Fully.Paid"
"10654","Fully.Paid"
"10655","Fully.Paid"
"10656","Charged.Off"
"10657","Fully.Paid"
"10658","Fully.Paid"
"10659","Charged.Off"
"10660","Fully.Paid"
"10661","Fully.Paid"
"10662","Fully.Paid"
"10663","Fully.Paid"
"10664","Charged.Off"
"10665","Fully.Paid"
"10666","Fully.Paid"
"10667","Fully.Paid"
"10668","Fully.Paid"
"10669","Fully.Paid"
"10670","Charged.Off"
"10671","Fully.Paid"
"10672","Fully.Paid"
"10673","Fully.Paid"
"10674","Fully.Paid"
"10675","Fully.Paid"
"10676","Fully.Paid"
"10677","Charged.Off"
"10678","Fully.Paid"
"10679","Fully.Paid"
"10680","Fully.Paid"
"10681","Fully.Paid"
"10682","Fully.Paid"
"10683","Fully.Paid"
"10684","Charged.Off"
"10685","Fully.Paid"
"10686","Fully.Paid"
"10687","Fully.Paid"
"10688","Fully.Paid"
"10689","Fully.Paid"
"10690","Charged.Off"
"10691","Fully.Paid"
"10692","Fully.Paid"
"10693","Fully.Paid"
"10694","Fully.Paid"
"10695","Fully.Paid"
"10696","Fully.Paid"
"10697","Fully.Paid"
"10698","Fully.Paid"
"10699","Fully.Paid"
"10700","Fully.Paid"
"10701","Charged.Off"
"10702","Fully.Paid"
"10703","Fully.Paid"
"10704","Fully.Paid"
"10705","Fully.Paid"
"10706","Fully.Paid"
"10707","Fully.Paid"
"10708","Fully.Paid"
"10709","Fully.Paid"
"10710","Fully.Paid"
"10711","Fully.Paid"
"10712","Fully.Paid"
"10713","Fully.Paid"
"10714","Fully.Paid"
"10715","Fully.Paid"
"10716","Fully.Paid"
"10717","Fully.Paid"
"10718","Fully.Paid"
"10719","Fully.Paid"
"10720","Fully.Paid"
"10721","Fully.Paid"
"10722","Fully.Paid"
"10723","Charged.Off"
"10724","Fully.Paid"
"10725","Fully.Paid"
"10726","Fully.Paid"
"10727","Charged.Off"
"10728","Fully.Paid"
"10729","Fully.Paid"
"10730","Fully.Paid"
"10731","Fully.Paid"
"10732","Fully.Paid"
"10733","Fully.Paid"
"10734","Fully.Paid"
"10735","Fully.Paid"
"10736","Charged.Off"
"10737","Fully.Paid"
"10738","Fully.Paid"
"10739","Fully.Paid"
"10740","Fully.Paid"
"10741","Charged.Off"
"10742","Fully.Paid"
"10743","Fully.Paid"
"10744","Fully.Paid"
"10745","Fully.Paid"
"10746","Fully.Paid"
"10747","Charged.Off"
"10748","Fully.Paid"
"10749","Fully.Paid"
"10750","Fully.Paid"
"10751","Fully.Paid"
"10752","Charged.Off"
"10753","Fully.Paid"
"10754","Fully.Paid"
"10755","Fully.Paid"
"10756","Charged.Off"
"10757","Charged.Off"
"10758","Fully.Paid"
"10759","Charged.Off"
"10760","Fully.Paid"
"10761","Fully.Paid"
"10762","Fully.Paid"
"10763","Fully.Paid"
"10764","Fully.Paid"
"10765","Fully.Paid"
"10766","Charged.Off"
"10767","Fully.Paid"
"10768","Fully.Paid"
"10769","Fully.Paid"
"10770","Fully.Paid"
"10771","Fully.Paid"
"10772","Fully.Paid"
"10773","Charged.Off"
"10774","Charged.Off"
"10775","Fully.Paid"
"10776","Fully.Paid"
"10777","Fully.Paid"
"10778","Fully.Paid"
"10779","Fully.Paid"
"10780","Fully.Paid"
"10781","Fully.Paid"
"10782","Fully.Paid"
"10783","Fully.Paid"
"10784","Fully.Paid"
"10785","Fully.Paid"
"10786","Charged.Off"
"10787","Charged.Off"
"10788","Fully.Paid"
"10789","Fully.Paid"
"10790","Charged.Off"
"10791","Fully.Paid"
"10792","Fully.Paid"
"10793","Fully.Paid"
"10794","Fully.Paid"
"10795","Fully.Paid"
"10796","Fully.Paid"
"10797","Fully.Paid"
"10798","Fully.Paid"
"10799","Fully.Paid"
"10800","Fully.Paid"
"10801","Charged.Off"
"10802","Fully.Paid"
"10803","Fully.Paid"
"10804","Fully.Paid"
"10805","Charged.Off"
"10806","Fully.Paid"
"10807","Charged.Off"
"10808","Charged.Off"
"10809","Fully.Paid"
"10810","Fully.Paid"
"10811","Fully.Paid"
"10812","Fully.Paid"
"10813","Fully.Paid"
"10814","Fully.Paid"
"10815","Fully.Paid"
"10816","Fully.Paid"
"10817","Fully.Paid"
"10818","Fully.Paid"
"10819","Fully.Paid"
"10820","Fully.Paid"
"10821","Fully.Paid"
"10822","Fully.Paid"
"10823","Fully.Paid"
"10824","Fully.Paid"
"10825","Fully.Paid"
"10826","Fully.Paid"
"10827","Fully.Paid"
"10828","Fully.Paid"
"10829","Fully.Paid"
"10830","Fully.Paid"
"10831","Fully.Paid"
"10832","Fully.Paid"
"10833","Charged.Off"
"10834","Fully.Paid"
"10835","Fully.Paid"
"10836","Fully.Paid"
"10837","Charged.Off"
"10838","Charged.Off"
"10839","Fully.Paid"
"10840","Fully.Paid"
"10841","Fully.Paid"
"10842","Fully.Paid"
"10843","Fully.Paid"
"10844","Fully.Paid"
"10845","Fully.Paid"
"10846","Charged.Off"
"10847","Fully.Paid"
"10848","Charged.Off"
"10849","Fully.Paid"
"10850","Fully.Paid"
"10851","Fully.Paid"
"10852","Fully.Paid"
"10853","Fully.Paid"
"10854","Fully.Paid"
"10855","Fully.Paid"
"10856","Fully.Paid"
"10857","Charged.Off"
"10858","Charged.Off"
"10859","Fully.Paid"
"10860","Fully.Paid"
"10861","Fully.Paid"
"10862","Fully.Paid"
"10863","Fully.Paid"
"10864","Fully.Paid"
"10865","Fully.Paid"
"10866","Fully.Paid"
"10867","Fully.Paid"
"10868","Fully.Paid"
"10869","Charged.Off"
"10870","Fully.Paid"
"10871","Fully.Paid"
"10872","Fully.Paid"
"10873","Fully.Paid"
"10874","Fully.Paid"
"10875","Fully.Paid"
"10876","Charged.Off"
"10877","Fully.Paid"
"10878","Fully.Paid"
"10879","Fully.Paid"
"10880","Fully.Paid"
"10881","Fully.Paid"
"10882","Fully.Paid"
"10883","Fully.Paid"
"10884","Fully.Paid"
"10885","Fully.Paid"
"10886","Fully.Paid"
"10887","Fully.Paid"
"10888","Charged.Off"
"10889","Fully.Paid"
"10890","Fully.Paid"
"10891","Fully.Paid"
"10892","Fully.Paid"
"10893","Fully.Paid"
"10894","Fully.Paid"
"10895","Fully.Paid"
"10896","Fully.Paid"
"10897","Fully.Paid"
"10898","Fully.Paid"
"10899","Fully.Paid"
"10900","Fully.Paid"
"10901","Charged.Off"
"10902","Fully.Paid"
"10903","Fully.Paid"
"10904","Fully.Paid"
"10905","Fully.Paid"
"10906","Fully.Paid"
"10907","Fully.Paid"
"10908","Fully.Paid"
"10909","Fully.Paid"
"10910","Fully.Paid"
"10911","Fully.Paid"
"10912","Fully.Paid"
"10913","Fully.Paid"
"10914","Fully.Paid"
"10915","Fully.Paid"
"10916","Charged.Off"
"10917","Fully.Paid"
"10918","Fully.Paid"
"10919","Fully.Paid"
"10920","Fully.Paid"
"10921","Fully.Paid"
"10922","Charged.Off"
"10923","Charged.Off"
"10924","Fully.Paid"
"10925","Fully.Paid"
"10926","Fully.Paid"
"10927","Fully.Paid"
"10928","Fully.Paid"
"10929","Fully.Paid"
"10930","Fully.Paid"
"10931","Charged.Off"
"10932","Fully.Paid"
"10933","Fully.Paid"
"10934","Fully.Paid"
"10935","Fully.Paid"
"10936","Fully.Paid"
"10937","Fully.Paid"
"10938","Charged.Off"
"10939","Fully.Paid"
"10940","Fully.Paid"
"10941","Charged.Off"
"10942","Fully.Paid"
"10943","Fully.Paid"
"10944","Fully.Paid"
"10945","Fully.Paid"
"10946","Fully.Paid"
"10947","Fully.Paid"
"10948","Fully.Paid"
"10949","Fully.Paid"
"10950","Fully.Paid"
"10951","Fully.Paid"
"10952","Charged.Off"
"10953","Fully.Paid"
"10954","Fully.Paid"
"10955","Fully.Paid"
"10956","Fully.Paid"
"10957","Fully.Paid"
"10958","Fully.Paid"
"10959","Fully.Paid"
"10960","Fully.Paid"
"10961","Fully.Paid"
"10962","Charged.Off"
"10963","Fully.Paid"
"10964","Fully.Paid"
"10965","Fully.Paid"
"10966","Fully.Paid"
"10967","Charged.Off"
"10968","Fully.Paid"
"10969","Charged.Off"
"10970","Charged.Off"
"10971","Fully.Paid"
"10972","Fully.Paid"
"10973","Fully.Paid"
"10974","Charged.Off"
"10975","Fully.Paid"
"10976","Fully.Paid"
"10977","Fully.Paid"
"10978","Fully.Paid"
"10979","Fully.Paid"
"10980","Charged.Off"
"10981","Fully.Paid"
"10982","Fully.Paid"
"10983","Fully.Paid"
"10984","Charged.Off"
"10985","Fully.Paid"
"10986","Charged.Off"
"10987","Fully.Paid"
"10988","Fully.Paid"
"10989","Charged.Off"
"10990","Charged.Off"
"10991","Fully.Paid"
"10992","Fully.Paid"
"10993","Fully.Paid"
"10994","Fully.Paid"
"10995","Fully.Paid"
